"date","day","temp","time","tank","day_tank","pot","treatment","stand_water","individual","line_length","deltaL","datetime","week","labels_datetime","Temperature","ccLabel"
"11/11/2019","D4",40,"10:30","tank4","D4_H1","HW","heating","yes","Black",224,0,"11/11/2019 10:30","week3","tank4_heating_yes_11/11/2019 10:30",16.82737,"tank4_heating_yes_Black"
"11/11/2019","D4",40,"10:30","tank4","D4_H1","HNW","heating","no","Black",226,0,"11/11/2019 10:30","week3","tank4_heating_no_11/11/2019 10:30",16.81255,"tank4_heating_no_Black"
"11/11/2019","D4",40,"10:30","tank3","D4_H2","HW","heating","yes","Black",220,0,"11/11/2019 10:30","week3","tank3_heating_yes_11/11/2019 10:30",16.97162,"tank3_heating_yes_Black"
"11/11/2019","D4",40,"10:30","tank3","D4_H2","HNW","heating","no","Black",221,0,"11/11/2019 10:30","week3","tank3_heating_no_11/11/2019 10:30",16.59852,"tank3_heating_no_Black"
"11/11/2019","D4",40,"10:30","tank2","D4_C2","CW","control","yes","Black",223,0,"11/11/2019 10:30","week3","tank2_control_yes_11/11/2019 10:30",17.00464,"tank2_control_yes_Black"
"11/11/2019","D4",40,"10:30","tank2","D4_C2","CNW","control","no","Black",221,0,"11/11/2019 10:30","week3","tank2_control_no_11/11/2019 10:30",16.90178,"tank2_control_no_Black"
"11/11/2019","D4",40,"10:30","tank1","D4_C1","CW","control","yes","Black",229,0,"11/11/2019 10:30","week3","tank1_control_yes_11/11/2019 10:30",16.74211,"tank1_control_yes_Black"
"11/11/2019","D4",40,"10:30","tank1","D4_C1","CNW","control","no","Black",224,0,"11/11/2019 10:30","week3","tank1_control_no_11/11/2019 10:30",16.2955,"tank1_control_no_Black"
"11/12/2019","D5",40,"10:30","tank4","D5_H1","HW","heating","yes","Black",223,0,"11/12/2019 10:30","week3","tank4_heating_yes_11/12/2019 10:30",16.80806,"tank4_heating_yes_Black"
"11/12/2019","D5",40,"10:30","tank4","D5_H1","HNW","heating","no","Black",225,0,"11/12/2019 10:30","week3","tank4_heating_no_11/12/2019 10:30",16.83176,"tank4_heating_no_Black"
"11/12/2019","D5",40,"10:30","tank3","D5_H2","HW","heating","yes","Black",222,0,"11/12/2019 10:30","week3","tank3_heating_yes_11/12/2019 10:30",16.97162,"tank3_heating_yes_Black"
"11/12/2019","D5",40,"10:30","tank3","D5_H2","HNW","heating","no","Black",222,0,"11/12/2019 10:30","week3","tank3_heating_no_11/12/2019 10:30",16.57931,"tank3_heating_no_Black"
"11/12/2019","D5",40,"10:30","tank2","D5_C2","CW","control","yes","Black",224,0,"11/12/2019 10:30","week3","tank2_control_yes_11/12/2019 10:30",16.85885,"tank2_control_yes_Black"
"11/12/2019","D5",40,"10:30","tank2","D5_C2","CNW","control","no","Black",222,0,"11/12/2019 10:30","week3","tank2_control_no_11/12/2019 10:30",16.92107,"tank2_control_no_Black"
"11/12/2019","D5",40,"10:30","tank1","D5_C1","CW","control","yes","Black",229,0,"11/12/2019 10:30","week3","tank1_control_yes_11/12/2019 10:30",16.74211,"tank1_control_yes_Black"
"11/12/2019","D5",40,"10:30","tank1","D5_C1","CNW","control","no","Black",225,0,"11/12/2019 10:30","week3","tank1_control_no_11/12/2019 10:30",16.21872,"tank1_control_no_Black"
"11/8/2019","D1",40,"10:30","tank4","D1_H1","HW","heating","yes","White",226,0,"11/8/2019 10:30","week3","tank4_heating_yes_11/8/2019 10:30",16.48932059,"tank4_heating_yes_White"
"11/8/2019","D1",40,"10:30","tank4","D1_H1","HNW","heating","no","White",224,0,"11/8/2019 10:30","week3","tank4_heating_no_11/8/2019 10:30",16.7357414,"tank4_heating_no_White"
"11/8/2019","D1",40,"10:30","tank3","D1_H2","HW","heating","yes","White",226,0,"11/8/2019 10:30","week3","tank3_heating_yes_11/8/2019 10:30",16.76951512,"tank3_heating_yes_White"
"11/8/2019","D1",40,"10:30","tank3","D1_H2","HNW","heating","no","White",233,0,"11/8/2019 10:30","week3","tank3_heating_no_11/8/2019 10:30",16.56009777,"tank3_heating_no_White"
"11/8/2019","D1",40,"10:30","tank2","D1_C2","CW","control","yes","White",223,0,"11/8/2019 10:30","week3","tank2_control_yes_11/8/2019 10:30",16.8880041,"tank2_control_yes_White"
"11/8/2019","D1",40,"10:30","tank2","D1_C2","CNW","control","no","White",230,0,"11/8/2019 10:30","week3","tank2_control_no_11/8/2019 10:30",16.88249642,"tank2_control_no_White"
"11/8/2019","D1",40,"10:30","tank1","D1_C1","CW","control","yes","White",223,0,"11/8/2019 10:30","week3","tank1_control_yes_11/8/2019 10:30",16.72287256,"tank1_control_yes_White"
"11/8/2019","D1",40,"10:30","tank1","D1_C1","CNW","control","no","White",227,0,"11/8/2019 10:30","week3","tank1_control_no_11/8/2019 10:30",16.26670899,"tank1_control_no_White"
"11/9/2019","D2",40,"10:30","tank4","D2_H1","HW","heating","yes","White",231,0,"11/9/2019 10:30","week3","tank4_heating_yes_11/9/2019 10:30",16.76942,"tank4_heating_yes_White"
"11/9/2019","D2",40,"10:30","tank4","D2_H1","HNW","heating","no","White",224,0,"11/9/2019 10:30","week3","tank4_heating_no_11/9/2019 10:30",16.89897,"tank4_heating_no_White"
"11/9/2019","D2",40,"10:30","tank3","D2_H2","HW","heating","yes","White",226,0,"11/9/2019 10:30","week3","tank3_heating_yes_11/9/2019 10:30",16.885,"tank3_heating_yes_White"
"11/9/2019","D2",40,"10:30","tank3","D2_H2","HNW","heating","no","White",232,0,"11/9/2019 10:30","week3","tank3_heating_no_11/9/2019 10:30",16.57931,"tank3_heating_no_White"
"11/9/2019","D2",40,"10:30","tank2","D2_C2","CW","control","yes","White",222,0,"11/9/2019 10:30","week3","tank2_control_yes_11/9/2019 10:30",16.9852,"tank2_control_yes_White"
"11/9/2019","D2",40,"10:30","tank2","D2_C2","CNW","control","no","White",232,0,"11/9/2019 10:30","week3","tank2_control_no_11/9/2019 10:30",16.8825,"tank2_control_no_White"
"11/9/2019","D2",40,"10:30","tank1","D2_C1","CW","control","yes","White",227,0,"11/9/2019 10:30","week3","tank1_control_yes_11/9/2019 10:30",16.76134,"tank1_control_yes_White"
"11/9/2019","D2",40,"10:30","tank1","D2_C1","CNW","control","no","White",228,0,"11/9/2019 10:30","week3","tank1_control_no_11/9/2019 10:30",16.32429,"tank1_control_no_White"
"11/10/2019","D3",40,"10:30","tank4","D3_H1","HW","heating","yes","White",223,0,"11/10/2019 10:30","week3","tank4_heating_yes_11/10/2019 10:30",16.82737,"tank4_heating_yes_White"
"11/10/2019","D3",40,"10:30","tank4","D3_H1","HNW","heating","no","White",223,0,"11/10/2019 10:30","week3","tank4_heating_no_11/10/2019 10:30",16.89897,"tank4_heating_no_White"
"11/10/2019","D3",40,"10:30","tank3","D3_H2","HW","heating","yes","White",226,0,"11/10/2019 10:30","week3","tank3_heating_yes_11/10/2019 10:30",17.01011,"tank3_heating_yes_White"
"11/10/2019","D3",40,"10:30","tank3","D3_H2","HNW","heating","no","White",230,0,"11/10/2019 10:30","week3","tank3_heating_no_11/10/2019 10:30",16.67536,"tank3_heating_no_White"
"11/10/2019","D3",40,"10:30","tank2","D3_C2","CW","control","yes","White",223,0,"11/10/2019 10:30","week3","tank2_control_yes_11/10/2019 10:30",16.94632,"tank2_control_yes_White"
"11/10/2019","D3",40,"10:30","tank2","D3_C2","CNW","control","no","White",231,0,"11/10/2019 10:30","week3","tank2_control_no_11/10/2019 10:30",16.86321,"tank2_control_no_White"
"11/10/2019","D3",40,"10:30","tank1","D3_C1","CW","control","yes","White",222,0,"11/10/2019 10:30","week3","tank1_control_yes_11/10/2019 10:30",16.72287,"tank1_control_yes_White"
"11/10/2019","D3",40,"10:30","tank1","D3_C1","CNW","control","no","White",230,0,"11/10/2019 10:30","week3","tank1_control_no_11/10/2019 10:30",16.27631,"tank1_control_no_White"
"11/11/2019","D4",40,"10:30","tank4","D4_H1","HW","heating","yes","White",223,0,"11/11/2019 10:30","week3","tank4_heating_yes_11/11/2019 10:30",16.82737,"tank4_heating_yes_White"
"11/11/2019","D4",40,"10:30","tank4","D4_H1","HNW","heating","no","White",223,0,"11/11/2019 10:30","week3","tank4_heating_no_11/11/2019 10:30",16.81255,"tank4_heating_no_White"
"11/11/2019","D4",40,"10:30","tank3","D4_H2","HW","heating","yes","White",226,0,"11/11/2019 10:30","week3","tank3_heating_yes_11/11/2019 10:30",16.97162,"tank3_heating_yes_White"
"11/11/2019","D4",40,"10:30","tank3","D4_H2","HNW","heating","no","White",228,0,"11/11/2019 10:30","week3","tank3_heating_no_11/11/2019 10:30",16.59852,"tank3_heating_no_White"
"11/11/2019","D4",40,"10:30","tank2","D4_C2","CW","control","yes","White",222,0,"11/11/2019 10:30","week3","tank2_control_yes_11/11/2019 10:30",17.00464,"tank2_control_yes_White"
"11/11/2019","D4",40,"10:30","tank2","D4_C2","CNW","control","no","White",230,0,"11/11/2019 10:30","week3","tank2_control_no_11/11/2019 10:30",16.90178,"tank2_control_no_White"
"11/11/2019","D4",40,"10:30","tank1","D4_C1","CW","control","yes","White",225,0,"11/11/2019 10:30","week3","tank1_control_yes_11/11/2019 10:30",16.74211,"tank1_control_yes_White"
"11/11/2019","D4",40,"10:30","tank1","D4_C1","CNW","control","no","White",229,0,"11/11/2019 10:30","week3","tank1_control_no_11/11/2019 10:30",16.2955,"tank1_control_no_White"
"11/12/2019","D5",40,"10:30","tank4","D5_H1","HW","heating","yes","White",225,0,"11/12/2019 10:30","week3","tank4_heating_yes_11/12/2019 10:30",16.80806,"tank4_heating_yes_White"
"11/12/2019","D5",40,"10:30","tank4","D5_H1","HNW","heating","no","White",224,0,"11/12/2019 10:30","week3","tank4_heating_no_11/12/2019 10:30",16.83176,"tank4_heating_no_White"
"11/12/2019","D5",40,"10:30","tank3","D5_H2","HW","heating","yes","White",234,0,"11/12/2019 10:30","week3","tank3_heating_yes_11/12/2019 10:30",16.97162,"tank3_heating_yes_White"
"11/12/2019","D5",40,"10:30","tank3","D5_H2","HNW","heating","no","White",228,0,"11/12/2019 10:30","week3","tank3_heating_no_11/12/2019 10:30",16.57931,"tank3_heating_no_White"
"11/12/2019","D5",40,"10:30","tank2","D5_C2","CW","control","yes","White",222,0,"11/12/2019 10:30","week3","tank2_control_yes_11/12/2019 10:30",16.85885,"tank2_control_yes_White"
"11/12/2019","D5",40,"10:30","tank2","D5_C2","CNW","control","no","White",224,0,"11/12/2019 10:30","week3","tank2_control_no_11/12/2019 10:30",16.92107,"tank2_control_no_White"
"11/12/2019","D5",40,"10:30","tank1","D5_C1","CW","control","yes","White",219,0,"11/12/2019 10:30","week3","tank1_control_yes_11/12/2019 10:30",16.74211,"tank1_control_yes_White"
"11/12/2019","D5",40,"10:30","tank1","D5_C1","CNW","control","no","White",232,0,"11/12/2019 10:30","week3","tank1_control_no_11/12/2019 10:30",16.21872,"tank1_control_no_White"
"11/8/2019","D1",40,"12:30","tank4","D1_H1","HW","heating","yes","Red",235,8,"11/8/2019 12:30","week3","tank4_heating_yes_11/8/2019 12:30",21.31864875,"tank4_heating_yes_Red"
"11/8/2019","D1",40,"12:30","tank4","D1_H1","HNW","heating","no","Red",230,-15,"11/8/2019 12:30","week3","tank4_heating_no_11/8/2019 12:30",31.87750739,"tank4_heating_no_Red"
"11/8/2019","D1",40,"12:30","tank3","D1_H2","HW","heating","yes","Red",224,3,"11/8/2019 12:30","week3","tank3_heating_yes_11/8/2019 12:30",19.53157278,"tank3_heating_yes_Red"
"11/8/2019","D1",40,"12:30","tank3","D1_H2","HNW","heating","no","Red",230,0,"11/8/2019 12:30","week3","tank3_heating_no_11/8/2019 12:30",27.24143193,"tank3_heating_no_Red"
"11/8/2019","D1",40,"12:30","tank2","D1_C2","CW","control","yes","Red",226,1,"11/8/2019 12:30","week3","tank2_control_yes_11/8/2019 12:30",16.53810001,"tank2_control_yes_Red"
"11/8/2019","D1",40,"12:30","tank2","D1_C2","CNW","control","no","Red",226,-3,"11/8/2019 12:30","week3","tank2_control_no_11/8/2019 12:30",18.2517387,"tank2_control_no_Red"
"11/8/2019","D1",40,"12:30","tank1","D1_C1","CW","control","yes","Red",229,0,"11/8/2019 12:30","week3","tank1_control_yes_11/8/2019 12:30",16.59785885,"tank1_control_yes_Red"
"11/8/2019","D1",40,"12:30","tank1","D1_C1","CNW","control","no","Red",226,0,"11/8/2019 12:30","week3","tank1_control_no_11/8/2019 12:30",16.19952734,"tank1_control_no_Red"
"11/9/2019","D2",40,"12:30","tank4","D2_H1","HW","heating","yes","Red",230,4,"11/9/2019 12:30","week3","tank4_heating_yes_11/9/2019 12:30",21.38626,"tank4_heating_yes_Red"
"11/9/2019","D2",40,"12:30","tank4","D2_H1","HNW","heating","no","Red",227,-11,"11/9/2019 12:30","week3","tank4_heating_no_11/9/2019 12:30",30.02439,"tank4_heating_no_Red"
"11/9/2019","D2",40,"12:30","tank3","D2_H2","HW","heating","yes","Red",228,3,"11/9/2019 12:30","week3","tank3_heating_yes_11/9/2019 12:30",23.2464,"tank3_heating_yes_Red"
"11/9/2019","D2",40,"12:30","tank3","D2_H2","HNW","heating","no","Red",228,-2,"11/9/2019 12:30","week3","tank3_heating_no_11/9/2019 12:30",28.72068,"tank3_heating_no_Red"
"11/9/2019","D2",40,"12:30","tank2","D2_C2","CW","control","yes","Red",227,-3,"11/9/2019 12:30","week3","tank2_control_yes_11/9/2019 12:30",16.55754,"tank2_control_yes_Red"
"11/9/2019","D2",40,"12:30","tank2","D2_C2","CNW","control","no","Red",224,-2,"11/9/2019 12:30","week3","tank2_control_no_11/9/2019 12:30",16.41965,"tank2_control_no_Red"
"11/9/2019","D2",40,"12:30","tank1","D2_C1","CW","control","yes","Red",229,0,"11/9/2019 12:30","week3","tank1_control_yes_11/9/2019 12:30",16.55939,"tank1_control_yes_Red"
"11/9/2019","D2",40,"12:30","tank1","D2_C1","CNW","control","no","Red",225,0,"11/9/2019 12:30","week3","tank1_control_no_11/9/2019 12:30",15.90201,"tank1_control_no_Red"
"11/10/2019","D3",40,"12:30","tank4","D3_H1","HW","heating","yes","Red",226,0,"11/10/2019 12:30","week3","tank4_heating_yes_11/10/2019 12:30",21.56012,"tank4_heating_yes_Red"
"11/10/2019","D3",40,"12:30","tank4","D3_H1","HNW","heating","no","Red",228,-14,"11/10/2019 12:30","week3","tank4_heating_no_11/10/2019 12:30",30.59089,"tank4_heating_no_Red"
"11/10/2019","D3",40,"12:30","tank3","D3_H2","HW","heating","yes","Red",230,4,"11/10/2019 12:30","week3","tank3_heating_yes_11/10/2019 12:30",22.86144,"tank3_heating_yes_Red"
"11/10/2019","D3",40,"12:30","tank3","D3_H2","HNW","heating","no","Red",228,-2,"11/10/2019 12:30","week3","tank3_heating_no_11/10/2019 12:30",27.31828,"tank3_heating_no_Red"
"11/10/2019","D3",40,"12:30","tank2","D3_C2","CW","control","yes","Red",226,-1,"11/10/2019 12:30","week3","tank2_control_yes_11/10/2019 12:30",16.41175,"tank2_control_yes_Red"
"11/10/2019","D3",40,"12:30","tank2","D3_C2","CNW","control","no","Red",226,-1,"11/10/2019 12:30","week3","tank2_control_no_11/10/2019 12:30",15.28183,"tank2_control_no_Red"
"11/10/2019","D3",40,"12:30","tank1","D3_C1","CW","control","yes","Red",231,1,"11/10/2019 12:30","week3","tank1_control_yes_11/10/2019 12:30",16.55939,"tank1_control_yes_Red"
"11/10/2019","D3",40,"12:30","tank1","D3_C1","CNW","control","no","Red",226,1,"11/10/2019 12:30","week3","tank1_control_no_11/10/2019 12:30",15.71966,"tank1_control_no_Red"
"11/11/2019","D4",40,"12:30","tank4","D4_H1","HW","heating","yes","Red",228,1,"11/11/2019 12:30","week3","tank4_heating_yes_11/11/2019 12:30",21.62773,"tank4_heating_yes_Red"
"11/11/2019","D4",40,"12:30","tank4","D4_H1","HNW","heating","no","Red",227,-16,"11/11/2019 12:30","week3","tank4_heating_no_11/11/2019 12:30",31.68547,"tank4_heating_no_Red"
"11/11/2019","D4",40,"12:30","tank3","D4_H2","HW","heating","yes","Red",225,1,"11/11/2019 12:30","week3","tank3_heating_yes_11/11/2019 12:30",23.02505,"tank3_heating_yes_Red"
"11/11/2019","D4",40,"12:30","tank3","D4_H2","HNW","heating","no","Red",229,0,"11/11/2019 12:30","week3","tank3_heating_no_11/11/2019 12:30",27.80816,"tank3_heating_no_Red"
"11/11/2019","D4",40,"12:30","tank2","D4_C2","CW","control","yes","Red",226,1,"11/11/2019 12:30","week3","tank2_control_yes_11/11/2019 12:30",16.42147,"tank2_control_yes_Red"
"11/11/2019","D4",40,"12:30","tank2","D4_C2","CNW","control","no","Red",224,-2,"11/11/2019 12:30","week3","tank2_control_no_11/11/2019 12:30",16.38108,"tank2_control_no_Red"
"11/11/2019","D4",40,"12:30","tank1","D4_C1","CW","control","yes","Red",229,1,"11/11/2019 12:30","week3","tank1_control_yes_11/11/2019 12:30",16.58824,"tank1_control_yes_Red"
"11/11/2019","D4",40,"12:30","tank1","D4_C1","CNW","control","no","Red",225,0,"11/11/2019 12:30","week3","tank1_control_no_11/11/2019 12:30",15.78684,"tank1_control_no_Red"
"11/12/2019","D5",40,"12:30","tank4","D5_H1","HW","heating","yes","Red",226,0,"11/12/2019 12:30","week3","tank4_heating_yes_11/12/2019 12:30",21.22206,"tank4_heating_yes_Red"
"11/12/2019","D5",40,"12:30","tank4","D5_H1","HNW","heating","no","Red",231,-15,"11/12/2019 12:30","week3","tank4_heating_no_11/12/2019 12:30",31.2342,"tank4_heating_no_Red"
"11/12/2019","D5",40,"12:30","tank3","D5_H2","HW","heating","yes","Red",227,3,"11/12/2019 12:30","week3","tank3_heating_yes_11/12/2019 12:30",22.69783,"tank3_heating_yes_Red"
"11/12/2019","D5",40,"12:30","tank3","D5_H2","HNW","heating","no","Red",228,-3,"11/12/2019 12:30","week3","tank3_heating_no_11/12/2019 12:30",27.76974,"tank3_heating_no_Red"
"11/12/2019","D5",40,"12:30","tank2","D5_C2","CW","control","yes","Red",226,1,"11/12/2019 12:30","week3","tank2_control_yes_11/12/2019 12:30",16.57698,"tank2_control_yes_Red"
"11/12/2019","D5",40,"12:30","tank2","D5_C2","CNW","control","no","Red",225,-1,"11/12/2019 12:30","week3","tank2_control_no_11/12/2019 12:30",17.12356,"tank2_control_no_Red"
"11/12/2019","D5",40,"12:30","tank1","D5_C1","CW","control","yes","Red",231,1,"11/12/2019 12:30","week3","tank1_control_yes_11/12/2019 12:30",16.60748,"tank1_control_yes_Red"
"11/12/2019","D5",40,"12:30","tank1","D5_C1","CNW","control","no","Red",224,-1,"11/12/2019 12:30","week3","tank1_control_no_11/12/2019 12:30",15.90201,"tank1_control_no_Red"
"11/8/2019","D1",40,"12:30","tank4","D1_H1","HW","heating","yes","Yellow",227,3,"11/8/2019 12:30","week3","tank4_heating_yes_11/8/2019 12:30",21.31864875,"tank4_heating_yes_Yellow"
"11/8/2019","D1",40,"12:30","tank4","D1_H1","HNW","heating","no","Yellow",229,0,"11/8/2019 12:30","week3","tank4_heating_no_11/8/2019 12:30",31.87750739,"tank4_heating_no_Yellow"
"11/8/2019","D1",40,"12:30","tank3","D1_H2","HW","heating","yes","Yellow",231,2,"11/8/2019 12:30","week3","tank3_heating_yes_11/8/2019 12:30",19.53157278,"tank3_heating_yes_Yellow"
"11/8/2019","D1",40,"12:30","tank3","D1_H2","HNW","heating","no","Yellow",226,2,"11/8/2019 12:30","week3","tank3_heating_no_11/8/2019 12:30",27.24143193,"tank3_heating_no_Yellow"
"11/8/2019","D1",40,"12:30","tank2","D1_C2","CW","control","yes","Yellow",228,1,"11/8/2019 12:30","week3","tank2_control_yes_11/8/2019 12:30",16.53810001,"tank2_control_yes_Yellow"
"11/8/2019","D1",40,"12:30","tank2","D1_C2","CNW","control","no","Yellow",223,0,"11/8/2019 12:30","week3","tank2_control_no_11/8/2019 12:30",18.2517387,"tank2_control_no_Yellow"
"11/8/2019","D1",40,"12:30","tank1","D1_C1","CW","control","yes","Yellow",229,2,"11/8/2019 12:30","week3","tank1_control_yes_11/8/2019 12:30",16.59785885,"tank1_control_yes_Yellow"
"11/8/2019","D1",40,"12:30","tank1","D1_C1","CNW","control","no","Yellow",224,-2,"11/8/2019 12:30","week3","tank1_control_no_11/8/2019 12:30",16.19952734,"tank1_control_no_Yellow"
"11/9/2019","D2",40,"12:30","tank4","D2_H1","HW","heating","yes","Yellow",227,3,"11/9/2019 12:30","week3","tank4_heating_yes_11/9/2019 12:30",21.38626,"tank4_heating_yes_Yellow"
"11/9/2019","D2",40,"12:30","tank4","D2_H1","HNW","heating","no","Yellow",229,-2,"11/9/2019 12:30","week3","tank4_heating_no_11/9/2019 12:30",30.02439,"tank4_heating_no_Yellow"
"11/9/2019","D2",40,"12:30","tank3","D2_H2","HW","heating","yes","Yellow",234,7,"11/9/2019 12:30","week3","tank3_heating_yes_11/9/2019 12:30",23.2464,"tank3_heating_yes_Yellow"
"11/9/2019","D2",40,"12:30","tank3","D2_H2","HNW","heating","no","Yellow",225,-2,"11/9/2019 12:30","week3","tank3_heating_no_11/9/2019 12:30",28.72068,"tank3_heating_no_Yellow"
"11/9/2019","D2",40,"12:30","tank2","D2_C2","CW","control","yes","Yellow",229,1,"11/9/2019 12:30","week3","tank2_control_yes_11/9/2019 12:30",16.55754,"tank2_control_yes_Yellow"
"11/9/2019","D2",40,"12:30","tank2","D2_C2","CNW","control","no","Yellow",223,0,"11/9/2019 12:30","week3","tank2_control_no_11/9/2019 12:30",16.41965,"tank2_control_no_Yellow"
"11/9/2019","D2",40,"12:30","tank1","D2_C1","CW","control","yes","Yellow",227,0,"11/9/2019 12:30","week3","tank1_control_yes_11/9/2019 12:30",16.55939,"tank1_control_yes_Yellow"
"11/9/2019","D2",40,"12:30","tank1","D2_C1","CNW","control","no","Yellow",224,0,"11/9/2019 12:30","week3","tank1_control_no_11/9/2019 12:30",15.90201,"tank1_control_no_Yellow"
"11/10/2019","D3",40,"12:30","tank4","D3_H1","HW","heating","yes","Yellow",226,-1,"11/10/2019 12:30","week3","tank4_heating_yes_11/10/2019 12:30",21.56012,"tank4_heating_yes_Yellow"
"11/10/2019","D3",40,"12:30","tank4","D3_H1","HNW","heating","no","Yellow",231,-2,"11/10/2019 12:30","week3","tank4_heating_no_11/10/2019 12:30",30.59089,"tank4_heating_no_Yellow"
